ID_code,price,carat,cut,color,clarity,depth,table,x,y,z
train_338,1197,0.39,Ideal,D,VS2,61.4,56.0,4.71,4.73,2.9
train_339,8470,1.56,Very Good,I,SI1,60.2,61.0,7.5,7.59,4.54
train_340,1076,0.41,Ideal,D,VS2,61.6,55.0,4.77,4.74,2.93
train_341,15974,2.02,Ideal,H,SI2,,57.0,8.01,8.06,5.06
train_342,6763,1.22,Premium,I,VS1,62.6,57.4,6.76,6.8,4.24
train_343,862,0.42,Premium,D,SI2,62.0,59.0,4.83,4.78,2.98
train_344,4459,1.02,Premium,F,SI2,62.5,60.0,6.36,6.43,4.0
train_345,9092,1.05,Ideal,F,VVS2,62.1,54.0,6.52,6.55,4.06
train_346,5292,1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9
train_347,6039,1.01,Ideal,F,SI1,,54.0,6.38,6.44,4.02
train_348,5807,1.22,Ideal,I,SI1,60.2,58.0,6.96,6.9,4.17
train_349,789,0.43,Ideal,I,VS1,62.2,53.0,4.86,4.91,3.04
train_350,7022,1.1,Premium,G,VS2,59.4,60.0,6.78,6.72,4.01
train_351,1186,0.41,Ideal,E,VVS2,61.4,53.9,4.79,4.81,2.95
train_352,11188,2.01,Premium,J,SI1,60.3,56.0,8.02,7.96,4.82
train_353,508,0.28,Ideal,G,VS2,62.1,56.0,4.19,4.23,2.61
train_354,2346,0.5,Ideal,E,VVS2,62.4,54.0,5.11,5.09,3.18
train_355,1905,0.73,Premium,J,SI1,58.2,59.0,5.99,5.91,3.46
train_356,3664,0.87,Very Good,D,SI1,60.2,60.0,6.12,6.17,3.7
train_357,1743,0.53,Ideal,H,VVS1,62.4,54.0,5.18,5.2,3.24
train_358,6274,1.07,Very Good,G,VS2,62.3,57.0,6.56,6.47,4.06
train_359,828,0.32,Premium,H,VVS2,60.2,60.0,4.48,4.45,2.69
train_360,2939,0.82,Premium,H,VS2,62.6,59.0,5.99,5.93,3.73
train_361,1941,0.56,Ideal,H,VVS1,61.7,55.0,5.3,5.33,3.28
train_362,827,0.41,Very Good,G,VS2,61.7,61.0,4.7,4.74,2.91
train_363,1253,0.56,Ideal,H,SI1,60.3,58.0,5.35,5.4,3.24
train_364,5777,1.01,Ideal,H,VS1,62.6,57.0,6.37,6.4,4.0
train_365,7911,1.67,Very Good,J,SI1,62.3,59.0,7.59,7.63,4.74
train_366,2398,0.71,Premium,H,VS1,62.8,58.0,5.7,5.67,3.57
train_367,14294,1.51,Premium,F,VS2,61.1,59.0,7.37,7.32,4.49
train_368,603,0.27,Premium,E,VS1,61.5,58.0,4.22,4.17,2.58
train_369,5839,1.01,Very Good,G,VS2,61.6,56.0,6.4,6.46,3.96
train_370,596,0.34,Very Good,G,VS2,61.2,62.0,4.44,4.48,2.73
train_371,3713,1.02,Premium,I,SI1,60.2,60.0,6.45,6.39,3.87
train_372,612,0.28,Ideal,F,VVS2,61.6,55.0,4.22,4.26,2.61
train_373,5458,1.0,Ideal,E,SI1,61.9,56.0,6.37,6.45,3.97
train_374,2622,0.56,Ideal,E,VVS2,62.1,57.0,5.26,5.3,3.28
train_375,1012,0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68
train_376,1752,0.5,Very Good,D,VS2,62.8,58.0,5.05,5.08,3.18
train_377,586,0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57
train_378,8758,1.7,Ideal,J,SI1,60.9,57.0,7.73,7.66,4.69
train_379,1651,0.52,Premium,F,VS2,60.0,57.0,5.24,5.22,3.14
train_380,537,0.34,Ideal,H,VS2,61.4,57.0,4.48,4.55,2.77
train_381,1801,0.57,Good,F,VS1,60.0,61.0,5.35,5.38,3.22
train_382,992,0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97
train_383,813,0.3,Ideal,G,IF,,55.0,4.33,4.35,2.68
train_384,1069,0.44,Ideal,H,SI1,61.9,56.0,4.91,4.87,3.03
train_385,586,0.27,Ideal,D,VVS2,61.5,56.0,4.15,4.18,2.56
train_386,608,0.3,Ideal,I,VS1,62.5,54.0,4.32,4.29,2.69
train_387,608,0.3,Premium,I,VS1,62.9,59.0,4.3,4.22,2.68
train_388,590,0.26,Very Good,F,SI1,59.6,55.0,4.18,4.24,2.51
train_389,7665,1.01,Premium,G,VVS2,63.0,61.0,6.36,6.34,4.0
train_390,18371,2.06,Ideal,D,SI2,60.3,56.0,8.29,8.25,4.99
train_391,1786,0.54,Premium,F,VS2,59.4,57.0,5.35,5.29,3.16
train_392,700,0.42,Ideal,H,SI1,62.7,56.0,4.76,4.78,2.99
train_393,6521,2.0,Good,J,I1,63.6,62.0,7.97,7.8,5.02
train_394,758,0.32,Ideal,D,VS2,62.4,57.0,4.34,4.38,2.72
train_395,1191,0.52,Premium,F,SI1,61.5,60.0,5.15,5.16,3.17
train_396,2402,0.65,Ideal,D,VS2,61.6,57.0,5.55,5.59,3.43
train_397,6843,1.01,Premium,E,VS2,62.2,58.0,6.36,6.41,3.97
train_398,1010,0.33,Premium,H,IF,62.9,58.0,4.43,4.38,2.77
train_399,1675,0.52,Ideal,G,SI1,61.2,55.0,5.2,5.23,3.19
train_400,596,0.28,Very Good,D,VVS1,60.3,62.0,4.22,4.24,2.55
train_401,7955,1.05,Ideal,F,VS1,62.1,56.0,6.54,6.59,4.08
train_402,1454,0.5,Very Good,D,SI1,61.6,56.0,5.09,5.11,3.14
train_403,5366,1.03,Ideal,F,SI1,,57.0,6.42,6.46,4.03
train_404,979,0.31,Premium,F,IF,61.5,58.0,4.33,4.35,2.67
train_405,451,0.33,Ideal,J,VS1,61.6,54.0,4.5,4.52,2.78
train_406,3746,0.74,Ideal,D,VS1,61.7,55.0,5.85,5.79,3.59
train_407,2775,0.74,Very Good,F,VS2,61.3,61.0,5.8,5.84,3.57
train_408,3075,0.72,Very Good,D,VS2,61.8,58.0,5.73,5.76,3.55
train_409,14258,2.23,Premium,J,SI1,,59.0,8.36,8.33,5.21
train_410,4346,1.2,Good,D,I1,63.6,60.0,6.72,6.67,4.26
train_411,6335,1.01,Very Good,E,VS2,63.1,60.0,6.3,6.26,3.96
train_412,10038,1.3,Ideal,G,VS1,62.0,55.0,6.98,7.02,4.34
train_413,1163,0.41,Ideal,H,VS2,60.7,55.0,4.83,4.86,2.94
train_414,475,0.3,Ideal,F,SI1,62.5,57.0,4.3,4.31,2.69
train_415,939,0.34,Very Good,F,VVS1,61.0,56.0,4.52,4.53,2.76
train_416,5509,1.02,Ideal,E,SI1,62.3,54.0,6.45,6.49,4.03
train_417,9075,1.16,Ideal,G,VVS1,60.5,57.0,6.78,6.83,4.12
train_418,794,0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83
train_419,886,0.3,Ideal,F,IF,61.8,54.0,4.34,4.36,2.69
train_420,4529,1.05,Good,I,VS2,63.1,58.0,6.42,6.47,4.07
train_421,5799,1.16,Very Good,H,SI2,62.8,59.0,6.7,6.64,4.19
train_422,5535,0.91,Ideal,D,SI1,62.1,55.0,6.2,6.24,3.86
train_423,4469,1.04,Ideal,J,SI1,62.0,53.0,6.51,6.55,4.05
train_424,6045,1.27,Ideal,G,SI2,61.8,56.0,6.96,6.93,4.29
train_425,3745,1.1,Premium,F,I1,,61.0,6.7,6.65,3.99
train_426,3275,0.72,Ideal,E,VS1,62.6,55.0,5.7,5.73,3.58
train_427,8639,1.17,Ideal,G,VS1,61.8,57.0,6.76,6.8,4.19
train_428,899,0.41,Very Good,G,VS1,60.5,57.0,4.81,4.85,2.92
train_429,8778,1.09,Ideal,G,VVS1,62.1,55.0,6.58,6.63,4.1
train_430,1819,0.56,Very Good,E,VS2,62.1,57.0,5.27,5.3,3.28
train_431,2863,0.91,Good,I,VS2,64.3,58.0,6.05,6.09,3.9
train_432,5761,1.35,Ideal,F,SI2,62.9,56.0,7.05,7.03,4.43
train_433,4715,0.9,Very Good,F,VS2,63.2,59.0,6.08,6.04,3.83
train_434,6126,1.01,Good,G,VS2,62.7,60.0,6.27,6.32,3.95
train_435,7404,1.13,Premium,G,VS1,58.6,59.0,6.91,6.84,4.03
train_436,2550,0.7,Premium,G,VS2,62.9,62.0,5.63,5.57,3.52
train_437,17662,1.7,Ideal,F,VS2,61.3,54.0,7.72,7.67,4.72
train_438,521,0.24,Very Good,E,VVS1,60.6,59.0,4.0,4.02,2.43
train_439,648,0.32,Ideal,I,VS1,60.9,56.0,4.46,4.44,2.71
train_440,7972,1.17,Good,G,VS1,60.0,64.0,6.82,6.77,4.08
train_441,542,0.31,Ideal,E,SI1,61.8,53.9,4.32,4.35,2.68
train_442,3210,0.71,Ideal,G,VVS1,62.6,56.0,5.65,5.69,3.55
train_443,3247,0.7,Very Good,D,VS1,62.8,59.0,5.63,5.68,3.55
train_444,1030,0.38,Very Good,D,VVS2,63.8,57.0,4.57,4.61,2.93
train_445,4312,1.1,Good,I,SI1,57.7,60.0,6.82,6.77,3.92
train_446,8232,1.2,Very Good,F,VS2,61.1,58.0,6.82,6.86,4.18
train_447,600,0.29,Ideal,G,VVS2,61.3,56.0,4.23,4.25,2.6
train_448,4672,1.01,Premium,G,SI1,59.6,61.0,6.52,6.47,3.87
train_449,1908,0.53,Ideal,F,SI1,60.0,57.0,5.3,5.27,3.17
train_450,920,0.41,Very Good,D,SI1,63.1,57.0,4.73,4.68,2.97
train_451,3011,0.8,Ideal,D,SI1,62.2,57.0,5.89,5.85,3.65
train_452,7440,1.02,Ideal,G,VS1,62.4,57.0,6.41,6.43,4.01
train_453,6936,1.05,Premium,G,VS1,61.6,58.0,6.48,6.51,4.0
train_454,7473,1.11,Ideal,F,VS2,61.7,55.0,6.65,6.67,4.11
train_455,16075,2.03,Premium,H,SI2,61.6,58.0,8.17,8.09,5.01
train_456,7479,1.06,Premium,D,VS2,59.3,55.0,6.7,6.65,3.96
train_457,2381,0.7,Fair,F,VS1,67.8,60.0,5.5,5.39,3.69
train_458,15968,1.38,Ideal,F,VVS1,62.9,56.0,7.04,7.1,4.45
train_459,403,0.26,Good,D,VS1,58.4,63.0,4.19,4.24,2.46
train_460,2607,0.76,Premium,F,SI1,60.3,58.0,5.91,5.96,3.58
train_461,7722,1.5,Very Good,I,SI1,61.4,62.0,7.26,7.33,4.48
train_462,10880,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64
train_463,1822,0.52,Ideal,D,VS2,61.8,57.0,5.16,5.2,3.2
train_464,699,0.4,Very Good,G,SI1,62.9,57.0,4.69,4.72,2.96
train_465,5268,1.5,Fair,J,SI2,65.5,60.0,7.07,7.03,4.62
train_466,10945,1.71,Ideal,J,VVS2,,59.0,7.65,7.68,4.72
train_467,965,0.39,Very Good,F,VVS2,61.7,56.0,4.7,4.74,2.91
train_468,8583,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26
train_469,928,0.33,Premium,E,VS2,61.7,60.0,4.45,4.4,2.73
train_470,11045,1.61,Ideal,H,VS2,61.4,57.0,7.52,7.57,4.63
train_471,9177,1.07,Ideal,E,VS2,61.9,56.0,6.55,6.58,4.06
train_472,3394,1.01,Premium,H,SI2,61.9,61.0,6.34,6.29,3.91
train_473,911,0.3,Ideal,D,VS2,62.0,56.0,4.35,4.33,2.69
train_474,2655,0.72,Very Good,E,SI2,59.7,59.0,5.77,5.82,3.46
train_475,10462,1.57,Ideal,I,VS2,62.8,57.0,7.46,7.37,4.66
train_476,7550,1.6,Premium,J,SI1,62.2,58.0,7.48,7.54,4.67
train_477,13587,2.01,Fair,H,SI2,61.2,66.0,8.21,8.09,4.98
train_478,593,0.31,Premium,G,SI1,61.9,56.0,4.38,4.34,2.7
train_479,13278,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48
train_480,1318,0.51,Very Good,E,SI1,62.2,55.0,5.09,5.11,3.17
train_481,558,0.31,Premium,I,VS2,60.8,58.0,4.37,4.34,2.65
train_482,459,0.34,Ideal,I,SI1,61.9,57.0,4.49,4.52,2.79
train_483,5483,1.11,Premium,F,SI1,60.1,61.0,6.74,6.64,4.06
train_484,11703,2.01,Good,J,SI1,59.6,61.0,8.08,8.14,4.83
train_485,605,0.3,Ideal,F,VS2,61.4,57.0,4.34,4.36,2.67
train_486,4276,1.01,Good,F,SI1,64.2,58.0,6.33,6.31,4.06
train_487,4928,1.03,Ideal,G,SI2,62.3,59.0,6.44,6.46,4.02
train_488,619,0.36,Very Good,D,SI1,62.8,57.0,4.51,4.54,2.84
train_489,1695,0.5,Ideal,F,VS1,61.6,57.0,5.07,5.09,3.13
train_490,863,0.41,Very Good,I,VVS1,59.8,61.0,4.79,4.84,2.88
train_491,2265,0.72,Ideal,I,VS1,62.3,55.0,5.79,5.69,3.58
train_492,1652,0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35
train_493,475,0.36,Premium,E,SI2,58.5,59.0,4.67,4.63,2.72
train_494,2512,0.7,Very Good,G,VS1,60.8,56.0,5.72,5.76,3.49
train_495,453,0.26,Very Good,F,VS2,62.9,59.0,4.04,4.07,2.55
train_496,684,0.31,Ideal,D,SI1,62.0,56.0,4.39,4.35,2.71
train_497,12273,1.05,Ideal,F,VVS1,61.4,57.0,6.51,6.53,4.0
train_498,1777,0.6,Very Good,D,SI1,62.0,55.0,5.36,5.44,3.35
train_499,982,0.4,Premium,F,VS1,61.9,59.0,4.67,4.7,2.9
train_500,631,0.4,Premium,J,VS1,,60.0,4.76,4.79,2.9
train_501,802,0.31,Ideal,G,VS1,61.5,56.0,4.43,4.39,2.71
train_502,8896,1.74,Ideal,I,SI2,61.6,57.0,7.67,7.74,4.75
train_503,5186,1.01,Very Good,H,VS2,62.0,59.0,6.45,6.48,4.01
train_504,795,0.3,Ideal,E,VS2,61.4,56.0,4.32,4.34,2.66
train_505,1033,0.34,Ideal,D,VS2,62.0,55.0,4.48,4.45,2.77
train_506,4407,1.08,Premium,F,SI2,60.2,59.0,6.6,6.65,3.99
train_507,658,0.3,Very Good,E,VS2,62.4,57.0,4.24,4.29,2.66
train_508,1200,0.4,Premium,G,VVS1,60.9,57.0,4.8,4.76,2.91
train_509,3941,1.0,Good,G,SI2,57.4,60.0,6.63,6.53,3.78
train_510,1040,0.42,Premium,D,SI1,,59.0,4.91,4.86,2.92
train_511,6702,1.0,Premium,G,VVS2,62.5,60.0,6.43,6.34,3.99
train_512,13365,1.73,Premium,F,SI1,58.0,62.0,7.95,7.91,4.6
train_513,5198,1.02,Very Good,D,SI1,63.2,58.0,6.41,6.35,4.03
train_514,2444,0.7,Premium,E,SI1,60.0,62.0,5.79,5.75,3.46
train_515,4588,1.01,Very Good,D,SI2,61.8,60.0,6.37,6.41,3.95
train_516,3470,0.9,Good,F,SI2,57.9,62.0,6.23,6.35,3.64
train_517,897,0.31,Very Good,F,VVS1,62.4,57.0,4.3,4.32,2.69
train_518,16253,1.23,Ideal,D,VVS1,62.4,57.0,6.88,6.83,4.28
train_519,1169,0.41,Good,E,VVS1,60.4,61.0,4.76,4.81,2.89
train_520,2549,0.73,Very Good,F,SI1,60.4,57.0,5.86,5.89,3.55
train_521,1851,0.57,Very Good,E,VS2,62.9,57.0,5.26,5.29,3.32
train_522,1107,0.41,Ideal,F,VS2,61.4,55.0,4.83,4.78,2.95
train_523,576,0.32,Premium,I,VS2,62.2,59.0,4.37,4.35,2.71
train_524,1129,0.43,Ideal,G,VVS2,61.9,55.0,4.86,4.84,3.0
train_525,1819,0.55,Ideal,D,SI1,60.6,56.0,5.32,5.27,3.21
train_526,5366,1.16,Premium,G,SI1,63.0,58.0,6.7,6.66,4.21
train_527,575,0.25,Good,E,VVS1,61.3,61.0,4.04,4.08,2.49
train_528,1902,0.57,Very Good,F,VVS2,62.6,58.0,5.32,5.38,3.34
train_529,675,0.33,Ideal,I,IF,61.1,56.0,4.45,4.49,2.73
train_530,4948,1.14,Premium,H,SI1,62.5,58.0,6.71,6.67,4.18
train_531,663,0.31,Very Good,F,SI1,63.1,57.0,4.31,4.28,2.71
train_532,1608,0.57,Very Good,G,VS2,62.1,57.0,5.27,5.3,3.28
train_533,2901,0.74,Ideal,E,VS2,61.9,57.0,5.81,5.78,3.59
train_534,6468,1.2,Good,H,VS2,62.6,56.0,6.73,6.76,4.22
train_535,2772,0.71,Good,E,VS2,59.2,61.0,5.8,5.88,3.46
train_536,2415,0.7,Ideal,F,SI1,62.0,55.0,5.72,5.7,3.54
train_537,18034,2.25,Premium,I,SI1,60.1,60.0,8.55,8.51,5.13
train_538,1761,0.58,Ideal,G,VS2,60.0,56.0,5.45,5.48,3.28
train_539,1207,0.43,Ideal,D,VS1,61.6,56.0,4.85,4.86,2.99
train_540,755,0.41,Ideal,E,SI1,62.6,57.0,4.72,4.73,2.96
train_541,3669,0.9,Good,G,SI1,63.7,58.0,6.12,6.09,3.89
train_542,9890,1.34,Ideal,G,VS1,62.7,57.0,7.04,7.1,4.43
train_543,6366,1.02,Very Good,E,VS2,60.6,61.0,6.44,6.47,3.91
train_544,1031,0.42,Ideal,F,VS1,61.3,57.0,4.8,4.85,2.96
train_545,559,0.24,Ideal,G,VVS1,62.1,56.0,3.97,4.0,2.47
train_546,4836,1.01,Very Good,H,SI1,63.4,59.0,6.34,6.28,4.0
train_547,10550,1.57,Ideal,E,SI2,61.4,56.0,7.52,7.44,4.59
train_548,5559,1.01,Very Good,H,VS2,62.8,59.0,6.33,6.38,3.99
train_549,1836,0.51,Ideal,F,VS1,62.1,56.0,5.15,5.13,3.19
train_550,800,0.38,Ideal,F,VS2,62.0,56.0,4.63,4.66,2.88
train_551,2585,0.73,Very Good,G,SI1,60.6,59.0,5.83,5.85,3.54
train_552,16709,2.53,Ideal,I,SI1,62.4,57.0,8.68,8.59,5.39
train_553,4513,1.01,Premium,H,SI1,61.3,58.0,6.47,6.39,3.94
train_554,7448,1.01,Very Good,D,VS2,63.1,58.0,6.34,6.38,4.01
train_555,2409,0.7,Ideal,F,SI1,62.1,55.0,5.68,5.72,3.54
train_556,504,0.29,Very Good,D,VS1,62.9,55.0,4.21,4.25,2.66
train_557,680,0.31,Ideal,E,VS2,61.8,54.0,4.34,4.37,2.69
train_558,6060,1.07,Ideal,E,SI2,62.5,57.0,6.56,6.5,4.08
train_559,3584,1.0,Premium,H,SI2,61.3,57.0,6.45,6.4,3.94
train_560,2931,0.72,Very Good,F,VS2,63.3,57.0,5.69,5.72,3.61
train_561,5889,1.24,Premium,F,SI2,61.4,58.0,6.94,6.9,4.25
train_562,2028,0.7,Good,E,SI2,62.9,56.0,5.63,5.66,3.55
train_563,11294,1.58,Ideal,E,SI1,,55.0,7.53,7.5,4.61
train_564,496,0.29,Very Good,E,VS1,62.1,57.0,4.2,4.24,2.62
train_565,2662,0.7,Ideal,F,SI1,,54.0,5.72,5.75,3.54
train_566,5387,1.21,Ideal,I,VS2,62.3,58.0,6.79,6.75,4.22
train_567,1749,0.62,Ideal,E,SI1,61.5,57.0,5.44,5.49,3.36
train_568,1269,0.41,Ideal,G,IF,61.5,57.0,4.78,4.82,2.95
train_569,7393,0.9,Ideal,D,VS1,61.9,59.0,6.14,6.17,3.81
train_570,4400,1.0,Good,E,SI2,63.5,54.0,6.35,6.41,4.05
train_571,1343,0.51,Very Good,H,VS1,62.5,58.0,5.09,5.12,3.19
train_572,4004,1.0,Very Good,E,SI2,59.5,63.0,6.41,6.47,3.83
train_573,2030,0.55,Ideal,E,VS2,62.5,56.0,5.26,5.23,3.28
train_574,4738,0.95,Very Good,E,SI1,61.6,56.0,6.31,6.36,3.9
train_575,700,0.42,Premium,D,SI2,60.1,58.0,4.83,4.88,2.92
train_576,1114,0.33,Ideal,G,VVS1,62.0,56.0,4.48,4.45,2.77
train_577,4800,0.63,Very Good,D,IF,59.6,59.0,5.55,5.59,3.32
train_578,1269,0.41,Ideal,H,VS1,61.1,56.0,4.83,4.86,2.96
train_579,4484,1.04,Premium,E,SI2,59.2,58.0,6.64,6.7,3.95
train_580,858,0.33,Ideal,G,VVS1,61.9,55.0,4.45,4.5,2.77
train_581,2293,0.67,Good,F,VS1,62.3,62.0,5.5,5.59,3.46
train_582,1243,0.5,Ideal,D,SI2,62.8,56.0,5.06,5.03,3.17
train_583,824,0.33,Ideal,F,VVS2,60.7,57.0,4.48,4.51,2.73
train_584,605,0.3,Ideal,F,VS2,62.0,55.0,4.31,4.33,2.68
train_585,8808,1.6,Premium,I,SI1,60.3,59.0,7.56,7.61,4.57
train_586,789,0.36,Very Good,E,VS2,62.3,58.0,4.51,4.55,2.82
train_587,4086,0.92,Good,D,SI1,63.6,57.0,6.14,6.09,3.89
train_588,3640,1.0,Very Good,I,SI1,63.3,54.0,6.39,6.34,4.03
train_589,1046,0.31,Ideal,E,VVS2,61.6,55.0,4.38,4.35,2.69
train_590,6078,1.08,Ideal,D,SI1,61.8,56.0,6.62,6.69,4.11
train_591,12918,1.75,Good,D,SI1,63.8,57.0,7.63,7.53,4.84
train_592,11189,2.0,Fair,J,SI1,66.4,55.0,7.82,7.67,5.15
train_593,8139,1.28,Premium,G,VS2,62.1,60.0,6.95,6.89,4.3
train_594,1125,0.4,Ideal,H,VVS2,60.8,55.0,4.82,4.79,2.92
train_595,603,0.3,Ideal,E,VS2,60.6,59.0,4.3,4.34,2.62
train_596,872,0.31,Ideal,E,VS2,61.9,55.0,4.39,4.36,2.71
train_597,2164,0.7,Very Good,E,SI1,63.2,61.0,5.61,5.49,3.51
train_598,1754,0.57,Ideal,D,SI1,62.4,56.0,5.29,5.32,3.31
train_599,8530,1.6,Ideal,I,SI2,61.9,57.0,7.51,7.48,4.64
train_600,4142,0.96,Very Good,F,SI2,60.9,57.0,6.38,6.42,3.9
train_601,5159,1.06,Ideal,D,SI2,62.3,55.0,6.5,6.54,4.06
train_602,2510,0.56,Ideal,F,VVS1,62.1,56.0,5.29,5.3,3.29
train_603,5370,1.13,Very Good,J,VS1,62.1,59.0,6.64,6.71,4.14
train_604,5717,1.19,Ideal,E,SI2,60.2,57.0,6.84,6.87,4.13
train_605,8038,1.16,Ideal,D,VS2,62.1,57.0,6.7,6.73,4.17
train_606,7614,1.03,Premium,E,VS1,61.5,58.0,6.55,6.43,3.99
train_607,1142,0.42,Ideal,F,VVS2,61.3,57.0,4.8,4.82,2.95
train_608,3951,0.72,Premium,E,IF,61.3,60.0,5.74,5.71,3.51
train_609,719,0.41,Very Good,G,SI1,62.9,56.0,4.7,4.75,2.97
train_610,2644,0.76,Premium,E,SI1,61.6,59.0,5.83,5.79,3.58
train_611,575,0.27,Very Good,D,VVS2,64.6,53.0,4.04,4.1,2.63
train_612,780,0.33,Premium,D,SI1,60.0,59.0,4.5,4.47,2.69
train_613,608,0.3,Ideal,H,VS2,60.7,57.0,4.37,4.33,2.64
train_614,761,0.31,Ideal,F,VVS2,61.2,56.0,4.37,4.39,2.68
train_615,911,0.3,Ideal,D,VS2,62.5,57.0,4.29,4.25,2.67
train_616,3960,0.97,Very Good,G,SI2,59.8,58.0,6.38,6.42,3.83
train_617,6239,1.26,Ideal,H,SI2,62.0,55.0,6.9,6.97,4.29
train_618,8212,1.41,Good,F,SI1,63.7,58.0,7.06,7.01,4.48
train_619,1155,0.44,Ideal,E,VS1,61.5,56.0,4.92,4.9,3.02
train_620,7292,1.51,Premium,I,SI2,62.6,59.0,7.31,7.28,4.57
train_621,926,0.42,Premium,F,SI1,60.6,61.0,4.87,4.83,2.94
train_622,9057,1.52,Premium,I,VS2,59.0,59.0,7.53,7.46,4.42
train_623,9681,1.07,Very Good,D,VS1,59.9,55.0,6.69,6.71,4.01
train_624,4643,0.9,Very Good,E,VS2,63.0,57.0,6.07,6.15,3.85
train_625,554,0.26,Very Good,E,VVS2,59.9,58.0,4.15,4.23,2.51
train_626,5855,0.9,Good,G,IF,61.8,61.0,6.12,6.17,3.8
train_627,1031,0.42,Ideal,D,VS2,62.2,55.0,4.75,4.8,2.97
train_628,2642,0.72,Ideal,F,SI1,61.5,58.0,5.72,5.76,3.53
train_629,959,0.35,Ideal,G,IF,60.7,57.0,4.59,4.61,2.79
train_630,984,0.33,Good,G,IF,57.9,60.0,4.55,4.57,2.64
train_631,5385,1.0,Very Good,G,VS2,60.0,55.0,6.41,6.52,3.88
train_632,4788,1.0,Ideal,H,SI1,60.3,56.0,6.54,6.52,3.94
train_633,14407,1.12,Ideal,E,VVS1,61.5,56.0,6.7,6.76,4.13
train_634,769,0.26,Premium,E,VVS1,61.8,58.0,4.14,4.11,2.55
train_635,6303,1.0,Premium,D,VS2,61.2,61.0,6.39,6.35,3.9
train_636,10277,1.51,Good,H,SI1,61.5,61.0,7.29,7.34,4.5
train_637,3732,0.76,Ideal,D,SI1,62.3,55.0,5.81,5.84,3.63
train_638,988,0.31,Ideal,E,VVS1,61.7,56.0,4.36,4.33,2.68
train_639,1035,0.4,Ideal,G,VS2,62.9,56.0,4.72,4.69,2.96
train_640,945,0.41,Ideal,H,VVS1,61.5,55.0,4.79,4.81,2.95
train_641,3648,0.76,Ideal,H,VVS1,61.9,54.0,5.87,5.9,3.64
train_642,2607,0.72,Premium,F,VS2,62.7,59.0,5.75,5.71,3.59
train_643,2290,0.44,Ideal,D,VVS1,61.0,57.0,4.91,4.93,3.0
train_644,2812,0.7,Very Good,F,VS2,59.5,58.0,5.75,5.85,3.45
train_645,10197,1.58,Ideal,I,VS2,61.4,55.0,7.49,7.55,4.62
train_646,2405,0.7,Very Good,I,VS1,61.4,57.0,5.71,5.74,3.52
train_647,3225,0.68,Good,G,VVS1,61.9,55.0,5.63,5.68,3.5
train_648,1827,0.51,Ideal,G,VVS2,,56.0,5.12,5.14,3.16
train_649,1699,0.73,Premium,H,SI2,61.2,59.0,5.83,5.77,3.55
train_650,3338,0.9,Premium,I,VS2,61.2,62.0,6.19,6.13,3.77
train_651,4167,1.17,Premium,F,SI2,59.9,59.0,6.86,6.82,4.1
train_652,3332,0.77,Ideal,H,VS2,60.9,56.0,5.89,5.94,3.61
train_653,3856,1.02,Premium,J,SI1,61.8,58.0,6.5,6.44,4.0
train_654,473,0.3,Good,I,VS1,63.7,58.0,4.23,4.25,2.7
train_655,876,0.37,Premium,D,VS2,61.0,59.0,4.59,4.63,2.81
train_656,748,0.32,Very Good,E,VVS1,59.0,61.0,4.44,4.47,2.63
train_657,2316,0.76,Very Good,I,SI1,57.5,62.0,6.03,6.08,3.48
train_658,6032,1.25,Good,F,SI2,59.0,61.0,7.01,7.06,4.15
train_659,1971,0.61,Good,F,VS2,63.0,64.2,5.29,5.32,3.34
train_660,11333,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58
train_661,3749,1.03,Premium,I,SI1,62.0,58.0,6.46,6.41,3.99
train_662,912,0.44,Ideal,I,VVS2,60.8,56.0,4.9,4.93,2.99
train_663,855,0.33,Ideal,D,VS2,60.3,55.0,4.52,4.5,2.72
train_664,11113,1.57,Premium,G,SI1,59.5,58.0,7.61,7.56,4.51
train_665,2330,0.73,Fair,I,VS1,55.9,66.0,6.11,6.01,3.39
train_666,1399,0.41,Ideal,D,SI1,61.8,58.0,4.73,4.79,2.94
train_667,8815,1.48,Very Good,H,SI1,62.5,59.0,7.16,7.23,4.5
train_668,2459,0.69,Ideal,F,SI1,61.3,55.0,5.72,5.74,3.51
train_669,2802,0.72,Premium,F,VS1,62.4,58.0,5.83,5.7,3.6
train_670,4144,0.9,Very Good,E,SI1,62.0,62.0,6.11,6.21,3.82
train_671,4416,1.06,Ideal,H,VS2,62.4,57.0,6.54,6.48,4.06
train_672,1241,0.51,Good,E,SI1,63.6,59.0,5.13,5.06,3.24
train_673,13993,2.07,Good,I,SI1,63.6,58.0,8.09,7.99,5.11
train_674,12466,1.5,Ideal,F,SI1,62.0,60.0,7.32,7.29,4.53
train_675,574,0.33,Good,E,VS2,57.3,59.0,4.6,4.62,2.64
